Date,Hour,PM2_MIN,PM2_MAX,PM2_MOY
2019-08-28,00,400,400,400
2019-08-28,01,400,400,400
2019-08-28,02,400,400,400
2019-08-28,03,400,400,400
2019-08-28,04,400,400,400
2019-08-28,05,400,400,400
2019-08-28,06,400,400,400
2019-08-28,07,8,9,8
2019-08-28,08,8,9,8
2019-08-28,09,8,9,8
2019-08-28,10,8,9,8
2019-08-28,11,8,9,8
2019-08-28,12,8,9,8
2019-08-28,13,8,9,8
2019-08-28,14,8,9,8
2019-08-28,15,8,9,8
2019-08-28,16,8,9,8
2019-08-28,17,8,9,8
2019-08-28,18,8,9,8
2019-08-28,19,8,9,8
2019-08-28,20,8,9,8
2019-08-28,21,8,9,8
2019-08-28,22,8,9,8
2019-08-28,23,8,9,8
2019-08-29,00,8,9,8
2019-08-29,01,8,9,8
2019-08-29,02,8,9,8
2019-08-29,03,8,9,8
2019-08-29,04,8,9,8
2019-08-29,05,8,9,8
2019-08-29,06,8,9,8
2019-08-29,07,8,9,8
2019-08-29,08,8,9,8
2019-08-29,09,8,9,8
2019-08-29,10,8,9,8
2019-08-29,11,8,9,8
2019-08-29,12,8,9,8
2019-08-29,13,8,9,8
2019-08-29,14,8,9,8
2019-08-29,15,8,9,8
2019-08-29,16,8,9,8
2019-08-29,17,8,9,8
2019-08-29,18,8,9,8
2019-08-29,19,8,9,8
2019-08-29,20,8,9,8
2019-08-29,21,8,9,8
2019-08-29,22,8,9,8
2019-08-29,23,8,9,8
2019-08-30,00,7,9,8
2019-08-30,01,7,9,8
2019-08-30,02,7,9,8
2019-08-30,03,7,9,8
2019-08-30,04,7,9,8
2019-08-30,05,7,8,7
2019-08-30,06,7,8,7
2019-08-30,07,7,8,7
2019-08-30,08,6,8,7
2019-08-30,09,6,8,7
2019-08-30,10,6,8,7
2019-08-30,11,6,8,7
2019-08-30,12,6,8,7
2019-08-30,13,6,8,7
2019-08-30,14,6,8,7
2019-08-30,15,5,8,6
2019-08-30,16,5,8,6
2019-08-30,17,5,8,6
2019-08-30,18,5,8,6
2019-08-30,19,5,8,6
2019-08-30,20,5,8,6
2019-08-30,21,5,8,6
2019-08-30,22,4,8,6
2019-08-30,23,4,7,5
2019-08-31,00,4,7,5
2019-08-31,01,4,7,5
2019-08-31,02,4,7,5
2019-08-31,03,4,7,5
2019-08-31,04,4,7,5
2019-08-31,05,4,7,5
2019-08-31,06,4,7,5
2019-08-31,07,4,6,5
2019-08-31,08,4,6,5
2019-08-31,09,4,6,5
2019-08-31,10,4,6,5
2019-08-31,11,4,6,5
2019-08-31,12,4,6,5
2019-08-31,13,4,6,5
2019-08-31,14,4,5,4
2019-08-31,15,4,5,4
2019-08-31,16,4,5,4
2019-08-31,17,4,5,4
2019-08-31,18,4,5,4
2019-08-31,19,4,5,4
2019-08-31,20,400,400,400
2019-08-31,21,4,5,4
2019-08-31,22,4,5,4
2019-08-31,23,4,5,4
2019-09-01,00,4,5,4
2019-09-01,01,4,5,4
2019-09-01,02,4,5,4
2019-09-01,03,4,5,4
2019-09-01,04,4,5,4
2019-09-01,05,4,5,4
2019-09-01,06,4,5,4
2019-09-01,07,4,5,4
2019-09-01,08,4,5,4
2019-09-01,09,4,5,4
2019-09-01,10,4,6,5
2019-09-01,11,4,6,5
2019-09-01,12,4,6,5
2019-09-01,13,5,6,5
2019-09-01,14,5,6,5
2019-09-01,15,5,6,5
2019-09-01,16,5,6,5
2019-09-01,17,5,6,5
2019-09-01,18,400,400,400
2019-09-01,19,400,400,400
2019-09-01,20,5,6,5
2019-09-01,21,5,6,5
2019-09-01,22,5,6,5
2019-09-01,23,5,6,5
2019-09-02,00,5,6,5
2019-09-02,01,5,6,5
2019-09-02,02,5,6,5
2019-09-02,03,5,6,5
2019-09-02,04,5,6,5
2019-09-02,05,5,6,5
2019-09-02,06,5,6,5
2019-09-02,07,5,6,5
2019-09-02,08,5,6,5
2019-09-02,09,4,6,5
2019-09-02,10,4,6,5
2019-09-02,11,4,6,5
2019-09-02,12,4,6,5
2019-09-02,13,4,6,5
2019-09-02,14,4,6,5
2019-09-02,15,4,6,5
2019-09-02,16,4,6,5
2019-09-02,17,4,6,5
2019-09-02,18,4,6,5
2019-09-02,19,4,6,5
2019-09-02,20,4,6,5
2019-09-02,21,4,6,5
2019-09-02,22,4,6,5
2019-09-02,23,4,6,5
2019-09-03,00,4,6,5
2019-09-03,01,4,6,5
2019-09-03,02,4,5,4
2019-09-03,03,4,5,4
2019-09-03,04,4,6,5
2019-09-03,05,4,6,5
2019-09-03,06,4,6,5
2019-09-03,07,4,6,5
2019-09-03,08,4,6,5
2019-09-03,09,4,6,5
2019-09-03,10,4,6,5
2019-09-03,11,4,6,5
2019-09-03,12,4,6,5
2019-09-03,13,4,6,5
2019-09-03,14,4,6,5
2019-09-03,15,4,6,5
2019-09-03,16,4,6,5
2019-09-03,17,5,6,5
2019-09-03,18,5,6,5
2019-09-03,19,5,6,5
2019-09-03,20,400,400,400
2019-09-03,21,400,400,400
2019-09-03,22,5,6,5
2019-09-03,23,5,6,5
2019-09-04,00,5,6,5
2019-09-04,01,5,6,5
2019-09-04,02,5,6,5
2019-09-04,03,5,6,5
2019-09-04,04,5,6,5
2019-09-04,05,5,6,5
2019-09-04,06,5,6,5
2019-09-04,07,5,6,5
2019-09-04,08,5,6,5
2019-09-04,09,5,6,5
2019-09-04,10,5,6,5
2019-09-04,11,4,6,5
2019-09-04,12,4,6,5
2019-09-04,13,4,6,5
2019-09-04,14,400,400,400
2019-09-04,15,4,6,5
2019-09-04,16,4,5,4
2019-09-04,17,4,5,4
2019-09-04,18,4,5,4
2019-09-04,19,4,5,4
2019-09-04,20,3,5,4
2019-09-04,21,3,5,4
2019-09-04,22,3,5,4
2019-09-04,23,3,5,4
2019-09-05,00,3,5,4
2019-09-05,01,3,5,4
2019-09-05,02,3,5,4
2019-09-05,03,3,5,4
2019-09-05,04,2,5,3
2019-09-05,05,2,5,3
2019-09-05,06,2,5,3
2019-09-05,07,2,5,3
2019-09-05,08,2,5,3
2019-09-05,09,2,5,3
2019-09-05,10,2,4,3
2019-09-05,11,2,4,3
2019-09-05,12,2,4,3
2019-09-05,13,2,4,3
2019-09-05,14,2,4,3
2019-09-05,15,2,4,3
2019-09-05,16,2,4,3
2019-09-05,17,2,4,3
2019-09-05,18,400,400,400
2019-09-05,19,400,400,400
2019-09-05,20,2,3,2
2019-09-05,21,2,3,2
2019-09-05,22,2,3,2
2019-09-05,23,2,3,2
2019-09-06,00,2,3,2
2019-09-06,01,2,3,2
2019-09-06,02,2,3,2
2019-09-06,03,2,3,2
2019-09-06,04,2,3,2
2019-09-06,05,2,3,2
2019-09-06,06,2,3,2
2019-09-06,07,2,3,2
2019-09-06,08,3,3,3
2019-09-06,09,2,3,2
2019-09-06,10,2,3,2
2019-09-06,11,2,3,2
2019-09-06,12,2,3,2
2019-09-06,13,2,3,2
2019-09-06,14,2,3,2
2019-09-06,15,2,3,2
2019-09-06,16,2,3,2
2019-09-06,17,2,3,2
2019-09-06,18,2,3,2
2019-09-06,19,2,3,2
2019-09-06,20,2,3,2
2019-09-06,21,2,3,2
2019-09-06,22,2,3,2
2019-09-06,23,2,3,2
2019-09-07,00,2,3,2
2019-09-07,01,2,3,2
2019-09-07,02,2,3,2
2019-09-07,03,2,3,2
2019-09-07,04,2,3,2
2019-09-07,05,2,3,2
2019-09-07,06,2,3,2
2019-09-07,07,2,3,2
2019-09-07,08,2,3,2
2019-09-07,09,2,3,2
2019-09-07,10,2,3,2
2019-09-07,11,2,3,2
2019-09-07,12,2,3,2
2019-09-07,13,2,3,2
2019-09-07,14,2,3,2
2019-09-07,15,2,3,2
2019-09-07,16,2,3,2
2019-09-07,17,2,3,2
2019-09-07,18,2,3,2
2019-09-07,19,2,3,2
2019-09-07,20,2,3,2
2019-09-07,21,2,3,2
2019-09-07,22,2,3,2
2019-09-07,23,2,3,2
2019-09-08,00,2,3,2
2019-09-08,01,2,3,2
2019-09-08,02,2,3,2
2019-09-08,03,2,3,2
2019-09-08,04,2,3,2
2019-09-08,05,2,3,2
2019-09-08,06,2,3,2
2019-09-08,07,2,3,2
2019-09-08,08,2,3,2
2019-09-08,09,2,3,2
2019-09-08,10,2,3,2
2019-09-08,11,2,3,2
2019-09-08,12,2,3,2
2019-09-08,13,2,3,2
2019-09-08,14,2,4,3
2019-09-08,15,2,4,3
2019-09-08,16,2,4,3
2019-09-08,17,2,4,3
2019-09-08,18,2,4,3
2019-09-08,19,2,4,3
2019-09-08,20,2,4,3
2019-09-08,21,2,4,3
2019-09-08,22,2,4,3
2019-09-08,23,2,4,3
2019-09-09,00,2,4,3
2019-09-09,01,2,4,3
2019-09-09,02,3,4,3
2019-09-09,03,3,4,3
2019-09-09,04,3,4,3
2019-09-09,05,3,4,3
2019-09-09,06,3,4,3
2019-09-09,07,3,4,3
2019-09-09,08,3,4,3
2019-09-09,09,3,4,3
2019-09-09,10,3,4,3
2019-09-09,11,3,4,3
2019-09-09,12,3,4,3
